combination_index;similarity_score
2033;0.659090909090909
2034;0.659090909090909
2035;0.659090909090909
2036;0.659090909090909
2037;0.659090909090909
2038;0.659090909090909
2039;0.659090909090909
2040;0.681818181818181
2041;0.681818181818181
2042;0.681818181818181
2043;0.681818181818181
2044;0.681818181818181
2045;0.681818181818181
2046;0.681818181818181
2047;0.681818181818181
2048;0.727272727272727
2049;0.727272727272727
2050;0.727272727272727
2051;0.727272727272727
2052;0.727272727272727
2053;0.727272727272727
2054;0.727272727272727
2055;0.727272727272727
2056;0.75
2057;0.75
2058;0.75
2059;0.75
2060;0.75
2061;0.75
2062;0.75
2063;0.75
2064;0.772727272727272
2065;0.772727272727272
2066;0.772727272727272
2067;0.772727272727272
2068;0.772727272727272
2069;0.772727272727272
2070;0.772727272727272
2071;0.772727272727272
2072;0.795454545454545
2073;0.795454545454545
2074;0.795454545454545
2075;0.795454545454545
2076;0.795454545454545
2077;0.795454545454545
2078;0.795454545454545
2079;0.795454545454545
2096;0.659090909090909
2097;0.659090909090909
2098;0.659090909090909
2099;0.659090909090909
2100;0.659090909090909
2101;0.659090909090909
2102;0.659090909090909
2103;0.659090909090909
2104;0.681818181818181
2105;0.681818181818181
2106;0.681818181818181
2107;0.681818181818181
2108;0.681818181818181
2109;0.681818181818181
2110;0.681818181818181
2111;0.681818181818181
2112;0.727272727272727
2113;0.727272727272727
2114;0.727272727272727
2115;0.727272727272727
2116;0.727272727272727
2117;0.727272727272727
2118;0.727272727272727
2119;0.727272727272727
2120;0.75
2121;0.75
2122;0.75
2123;0.75
2124;0.75
2125;0.75
2126;0.75
2127;0.75
2128;0.772727272727272
2129;0.772727272727272
2130;0.772727272727272
2131;0.772727272727272
2132;0.772727272727272
2133;0.772727272727272
2134;0.772727272727272
2135;0.772727272727272
2136;0.795454545454545
2137;0.795454545454545
2138;0.795454545454545
2139;0.795454545454545
2140;0.795454545454545
2141;0.795454545454545
2142;0.795454545454545
2143;0.795454545454545
2160;0.659090909090909
2161;0.659090909090909
2162;0.659090909090909
2163;0.659090909090909
2164;0.659090909090909
2165;0.659090909090909
2166;0.659090909090909
2167;0.659090909090909
2168;0.681818181818181
2169;0.681818181818181
2170;0.681818181818181
2171;0.681818181818181
2172;0.681818181818181
2173;0.681818181818181
2174;0.681818181818181
2175;0.681818181818181
2176;0.75
2177;0.75
2178;0.75
2179;0.75
2180;0.75
2181;0.75
2182;0.75
2183;0.75
2184;0.772727272727272
2185;0.772727272727272
2186;0.772727272727272
2187;0.772727272727272
2188;0.772727272727272
2189;0.772727272727272
2190;0.772727272727272
2191;0.772727272727272
2192;0.795454545454545
2193;0.795454545454545
2194;0.795454545454545
2195;0.795454545454545
2196;0.795454545454545
2197;0.795454545454545
2198;0.795454545454545
2199;0.795454545454545
2200;0.818181818181818
2201;0.818181818181818
2202;0.818181818181818
2203;0.818181818181818
2204;0.818181818181818
2205;0.818181818181818
2206;0.818181818181818
2207;0.818181818181818
2208;0.636363636363636
2209;0.636363636363636
2210;0.636363636363636
2211;0.636363636363636
2212;0.636363636363636
2213;0.636363636363636
2214;0.636363636363636
2215;0.636363636363636
2216;0.659090909090909
2217;0.659090909090909
2218;0.659090909090909
2219;0.659090909090909
2220;0.659090909090909
2221;0.659090909090909
2222;0.659090909090909
2223;0.659090909090909
2224;0.681818181818181
2225;0.681818181818181
2226;0.681818181818181
2227;0.681818181818181
2228;0.681818181818181
2229;0.681818181818181
2230;0.681818181818181
2231;0.681818181818181
2232;0.704545454545454
2233;0.704545454545454
2234;0.704545454545454
2235;0.704545454545454
2236;0.704545454545454
2237;0.704545454545454
2238;0.704545454545454
2239;0.704545454545454
2240;0.75
2241;0.75
2242;0.75
2243;0.75
2244;0.75
2245;0.75
2246;0.75
2247;0.75
2248;0.772727272727272
2249;0.772727272727272
2250;0.772727272727272
2251;0.772727272727272
2252;0.772727272727272
2253;0.772727272727272
2254;0.772727272727272
2255;0.772727272727272
2256;0.795454545454545
2257;0.795454545454545
2258;0.795454545454545
2259;0.795454545454545
2260;0.795454545454545
2261;0.795454545454545
2262;0.795454545454545
2263;0.795454545454545
2264;0.818181818181818
2265;0.818181818181818
2266;0.818181818181818
2267;0.818181818181818
2268;0.818181818181818
2269;0.818181818181818
2270;0.818181818181818
2271;0.818181818181818
2272;0.636363636363636
2273;0.636363636363636
2274;0.636363636363636
2275;0.636363636363636
2276;0.636363636363636
2277;0.636363636363636
2278;0.636363636363636
2279;0.636363636363636
2280;0.659090909090909
2281;0.659090909090909
2282;0.659090909090909
2283;0.659090909090909
2284;0.659090909090909
2285;0.659090909090909
2286;0.659090909090909
2287;0.659090909090909
2288;0.681818181818181
2289;0.681818181818181
2290;0.681818181818181
2291;0.681818181818181
2292;0.681818181818181
2293;0.681818181818181
2294;0.681818181818181
2295;0.681818181818181
2296;0.704545454545454
2297;0.704545454545454
2298;0.704545454545454
2299;0.704545454545454
2300;0.704545454545454
2301;0.704545454545454
2302;0.704545454545454
2303;0.704545454545454
2304;0.727272727272727
2305;0.727272727272727
2306;0.727272727272727
2307;0.727272727272727
2308;0.727272727272727
2309;0.727272727272727
2310;0.727272727272727
2311;0.727272727272727
2312;0.75
2313;0.75
2314;0.75
2315;0.75
2316;0.75
2317;0.75
2318;0.75
2319;0.75
2320;0.772727272727272
2321;0.772727272727272
2322;0.772727272727272
2323;0.772727272727272
2324;0.772727272727272
2325;0.772727272727272
2326;0.772727272727272
2327;0.772727272727272
2328;0.795454545454545
2329;0.795454545454545
2330;0.795454545454545
2331;0.795454545454545
2332;0.795454545454545
2333;0.795454545454545
2334;0.795454545454545
2335;0.795454545454545
2336;0.613636363636363
2337;0.613636363636363
2338;0.613636363636363
2339;0.613636363636363
2340;0.613636363636363
2341;0.613636363636363
2342;0.613636363636363
2343;0.613636363636363
2344;0.636363636363636
2345;0.636363636363636
2346;0.636363636363636
2347;0.636363636363636
2348;0.636363636363636
2349;0.636363636363636
2350;0.636363636363636
2351;0.636363636363636
2352;0.659090909090909
2353;0.659090909090909
2354;0.659090909090909
2355;0.659090909090909
2356;0.659090909090909
2357;0.659090909090909
2358;0.659090909090909
2359;0.659090909090909
2360;0.681818181818181
2361;0.681818181818181
2362;0.681818181818181
2363;0.681818181818181
2364;0.681818181818181
2365;0.681818181818181
2366;0.681818181818181
2367;0.681818181818181
2368;0.727272727272727
2369;0.727272727272727
2370;0.727272727272727
2371;0.727272727272727
2372;0.727272727272727
2373;0.727272727272727
2374;0.727272727272727
2375;0.727272727272727
2376;0.75
2377;0.75
2378;0.75
2379;0.75
2380;0.75
2381;0.75
2382;0.75
2383;0.75
2384;0.772727272727272
2385;0.772727272727272
2386;0.772727272727272
2387;0.772727272727272
2388;0.772727272727272
2389;0.772727272727272
2390;0.772727272727272
2391;0.772727272727272
2392;0.795454545454545
2393;0.795454545454545
2394;0.795454545454545
2395;0.795454545454545
2396;0.795454545454545
2397;0.795454545454545
2398;0.795454545454545
2399;0.795454545454545
2400;0.613636363636363
2401;0.613636363636363
2402;0.613636363636363
2403;0.613636363636363
2404;0.613636363636363
2405;0.613636363636363
2406;0.613636363636363
2407;0.613636363636363
2408;0.636363636363636
2409;0.636363636363636
2410;0.636363636363636
2411;0.636363636363636
2412;0.636363636363636
2413;0.636363636363636
2414;0.636363636363636
2415;0.636363636363636
2416;0.659090909090909
2417;0.659090909090909
2418;0.659090909090909
2419;0.659090909090909
2420;0.659090909090909
2421;0.659090909090909
2422;0.659090909090909
2423;0.659090909090909
2424;0.681818181818181
2425;0.681818181818181
2426;0.681818181818181
2427;0.681818181818181
2428;0.681818181818181
2429;0.681818181818181
2430;0.681818181818181
2431;0.681818181818181
2432;0.75
2433;0.75
2434;0.75
2435;0.75
2436;0.75
2437;0.75
2438;0.75
2439;0.75
2440;0.772727272727272
2441;0.772727272727272
2442;0.772727272727272
2443;0.772727272727272
2444;0.772727272727272
2445;0.772727272727272
2446;0.772727272727272
2447;0.772727272727272
2448;0.795454545454545
2449;0.795454545454545
2450;0.795454545454545
2451;0.795454545454545
2452;0.795454545454545
2453;0.795454545454545
2454;0.795454545454545
2455;0.795454545454545
2456;0.818181818181818
2457;0.818181818181818
2458;0.818181818181818
2459;0.818181818181818
2460;0.818181818181818
2461;0.818181818181818
2462;0.818181818181818
2463;0.818181818181818
2464;0.636363636363636
2465;0.636363636363636
2466;0.636363636363636
2467;0.636363636363636
2468;0.636363636363636
2469;0.636363636363636
2470;0.636363636363636
2471;0.636363636363636
2472;0.659090909090909
2473;0.659090909090909
2474;0.659090909090909
2475;0.659090909090909
2476;0.659090909090909
2477;0.659090909090909
2478;0.659090909090909
2479;0.659090909090909
2480;0.681818181818181
2481;0.681818181818181
2482;0.681818181818181
2483;0.681818181818181
2484;0.681818181818181
2485;0.681818181818181
2486;0.681818181818181
2487;0.681818181818181
2488;0.704545454545454
